Transcription Start	Translation Start	Translation Stop	Transcription Stop	Strand	Name	Synonym	Product	Expression 222	Expression 151	Expression 154	Expression 271	Expression 544	Expression 568	qValue 222 vs 151	qValue 222 vs 154	qValue 222 vs 271	qValue 222 vs 544	qValue 222 vs 568	qValue 151 vs 154	qValue 151 vs 271	qValue 151 vs 544	qValue 151 vs 568	qValue 154 vs 271	qValue 154 vs 544	qValue 154 vs 568	qValue 271 vs 544	qValue 271 vs 568	qValue 544 vs 568
6259121	6259121	6258966	6258966	-	rpmG	PA14_70180	50S ribosomal protein L33	221	385	253	115	162	97	0.7313187695280533	1.0	0.16713020053579206	1.0	0.020632143420989783	1.0	1.9847257955656816E-5	0.41381838623685424	5.583425885095126E-10	0.08267982611951641	1.0	0.0014852373562475006	1.0	1.0	0.488458042053001
6259378	6259369	6259133	6259122	-	rpmB	PA14_70190	50S ribosomal protein L28	310	494	364	203	234	146	1.0	1.0	1.0	1.0	0.1373419429245519	1.0	0.294156091174361	1.0	7.057746793013241E-5	0.9802991944366128	1.0	0.020619220832608635	1.0	1.0	0.781900264764817
6259725	6259725	6261305	6261342	+	-	PA14_70200	dipeptide ABC transporter substrate-binding protein	68	60	63	67	68	62	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6261343	6261360	6261551	6261567	+	-	PA14_70220	hypothetical protein	54	70	54	67	58	58	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9866686990263908	1.0	1.0	1.0	1.0	1.0	1.0
6262267	6262242	6261568	6261568	-	radC	PA14_70230	DNA repair protein RadC	188	156	201	234	166	186	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6262382	6262382	6263590	6263590	+	coaC	PA14_70240	bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate synthase	75	50	73	53	57	54	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9941338349082152	1.0	1.0	1.0	1.0	1.0	1.0
6263591	6263598	6264053	6264073	+	dut	PA14_70260	deoxyuridine 5'-triphosphate nucleotidohydrolase	98	103	101	82	96	84	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9480352493898584	1.0	1.0	1.0	1.0	1.0	1.0
6264096	6264129	6266693	6266709	+	algC	PA14_70270	phosphomannomutase	242	240	228	225	253	211	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6266710	6266710	6267615	6267615	+	argB	PA14_70280	acetylglutamate kinase	417	395	399	389	484	393	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6268858	6268729	6267659	6267616	-	-	PA14_70290	transcriptional regulator	43	46	39	44	40	43	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
	6268955	6269905		+	-	PA14_70300	hypothetical protein	9	8	9	9	8	9	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9967895096763008	1.0	1.0	1.0	1.0	1.0	1.0
	6271184	6269976		-	-	PA14_70310	hypothetical protein	6	5	5	5	4	5	1.0	1.0	1.0	0.8924534826799089	0.7629114069788644	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
	6272595	6271267		-	-	PA14_70330	oxidoreductase	7	6	9	9	8	8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
	6273062	6272673		-	-	PA14_70340	cytochrome c(mono-heme type)	1	1	1	1	1	2	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9955915553035619	1.0	1.0	1.0	1.0	1.0	1.0
6273236	6273236	6273700		+	-	PA14_70350	hypothetical protein	66	80	83	86	72	79	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6274297	6274297	6273680		-	-	PA14_70360	hypothetical protein	345	352	396	492	375	375	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6274976	6274959	6274318	6274307	-	pyrE	PA14_70370	orotate phosphoribosyltransferase	143	160	170	162	153	132	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9462456523388697	1.0	1.0	1.0	1.0	1.0	1.0
6275030	6275040	6275819	6275819	+	crc	PA14_70390	catabolite repression control protein	233	230	273	218	241	236	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6276265	6276249	6275878	6275820	-	-	PA14_70400	hypothetical protein	253	248	269	262	197	211	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9632190801148409	1.0	1.0	1.0	1.0	1.0	1.0
6277015	6277015	6276296	6276266	-	rph	PA14_70420	ribonuclease PH	111	109	125	109	95	92	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9557472991682663	1.0	1.0	1.0	1.0	1.0	1.0
6277196	6277196	6278059	6278082	+	-	PA14_70430	hypothetical protein	80	57	89	59	54	60	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9941338349082152	1.0	1.0	1.0	1.0	1.0	1.0
6278103	6278118	6278729	6278770	+	gmk	PA14_70440	guanylate kinase	29	24	32	31	28	30	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6278818	6278818	6279084	6279149	+	rpoZ	PA14_70450	DNA-directed RNA polymerase subunit omega	628	616	717	597	456	490	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9644322707763724	1.0	1.0	1.0	1.0	1.0	1.0
6279150	6279150	6281255	6281316	+	spoT	PA14_70470	guanosine-3',5'-bis(diphosphate) 3'-pyrophosphohydrolase	199	212	234	220	195	194	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6281317	6281317	6281697	6281697	+	-	PA14_70480	hypothetical protein	346	445	279	289	373	302	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9166741704095951	1.0	1.0	1.0	1.0	1.0	1.0
6281698	6281752	6282483	6282485	+	-	PA14_70490	lipoprotein	151	158	146	140	159	129	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9510466044666982	1.0	1.0	1.0	1.0	1.0	1.0
	6283110	6282490	6282490	-	-	PA14_70510	hypothetical protein	24	22	19	22	22	17	1.0	1.0	1.0	1.0	0.8547499104200755	1.0	1.0	1.0	0.9231146535869555	1.0	1.0	1.0	1.0	1.0	1.0
	6283977	6283177	6283177	-	-	PA14_70530	AraC family transcriptional regulator	58	59	57	55	51	51	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9866686990263908	1.0	1.0	1.0	1.0	1.0	1.0
6284894	6284828	6283977		-	-	PA14_70550	hypothetical protein	81	87	79	79	79	72	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9462456523388697	1.0	1.0	1.0	1.0	1.0	1.0
6284966	6284966	6285898		+	-	PA14_70560	LysR family transcriptional regulator	100	84	97	68	85	87	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9910154141938775	1.0	1.0	1.0	1.0	1.0	1.0
	6285895	6287970	6287970	+	recG	PA14_70570	ATP-dependent DNA helicase RecG	126	135	111	129	135	126	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6288045	6288060	6289469	6289481	+	-	PA14_70580	hypothetical protein	388	416	428	382	397	453	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6289933	6289933	6289541	6289509	-	-	PA14_70590	hypothetical protein	59	78	82	71	76	76	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6290348	6290341	6290069	6289964	-	-	PA14_70600	HU family DNA-binding protein	249	415	290	295	258	314	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9166741704095951	1.0	1.0	1.0	1.0	1.0	1.0
6291741	6291697	6290543	6290454	-	-	PA14_70620	rubredoxin reductase	98	92	90	87	94	90	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6291916	6291916	6291749	6291743	-	rubA2	PA14_70630	rubredoxin 2	108	106	125	108	126	90	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9668986741736846	1.0	1.0	1.0	1.0	1.0	1.0
6292400	6292267	6292100	6291917	-	rubA1	PA14_70640	rubredoxin 1	41	59	46	54	48	34	1.0	1.0	1.0	1.0	0.9398616384927797	1.0	1.0	1.0	0.07726027075291217	1.0	1.0	0.9498544660893369	1.0	0.5720193934034971	0.9216858800652976
6292806	6292802	6292401	6292401	-	-	PA14_70650	GlcG protein	147	81	114	158	67	74	0.9705870380112395	1.0	1.0	0.32737579880808637	0.22640195090079088	1.0	0.7701942473182368	1.0	0.9903226631520243	1.0	1.0	0.8652357707900622	0.5673811234147441	0.1199760708089855	1.0
6294033	6294033	6292807	6292807	-	glcF	PA14_70670	glycolate oxidase iron-sulfur subunit	165	90	121	182	81	87	1.0	1.0	1.0	1.0	0.8467457229319852	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	0.9839713078256502	1.0
	6295122	6294043	6294034	-	glcE	PA14_70680	glycolate oxidase FAD binding subunit	252	119	173	213	118	105	1.0	1.0	1.0	1.0	0.5675246828916115	1.0	1.0	1.0	0.9709474420337454	1.0	1.0	1.0	1.0	1.0	1.0
6296650	6296621	6295122		-	glcD	PA14_70690	glycolate oxidase subunit GlcD	339	195	230	319	209	166	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6296826	6296826	6297581	6297620	+	glcC	PA14_70710	DNA-binding transcriptional regulator GlcC	100	85	80	97	95	99	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6297661	6297661	6298197	6298223	+	ubiC	PA14_70720	hypothetical protein	54	54	64	80	55	54	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6298224	6298224	6299114	6299114	+	ubiA	PA14_70730	4-hydroxybenzoate octaprenyltransferase	124	138	159	218	147	190	1.0	1.0	0.9434645690720741	1.0	1.0	1.0	1.0	1.0	0.9644322707763724	1.0	1.0	1.0	1.0	1.0	1.0
6299593	6299593	6299138	6299115	-	-	PA14_70740	hypothetical protein	162	200	222	260	184	241	1.0	1.0	0.819565597921173	1.0	0.91995790899192	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6299671	6299698	6300387	6300387	+	phoB	PA14_70750	two-component response regulator PhoB	46	49	50	43	51	53	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6300388	6300460	6301791	6301893	+	phoR	PA14_70760	two-component sensor PhoR	24	22	24	27	24	26	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9962017771681277	1.0	1.0	1.0	1.0	1.0	1.0
6301894	6301894	6303234	6303234	+	-	PA14_70770	hypothetical protein	71	65	70	64	59	58	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9898983397887358	1.0	1.0	1.0	1.0	1.0	1.0
6304168	6304168	6303269	6303235	-	-	PA14_70780	hypothetical protein	75	70	73	77	73	63	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9898983397887358	1.0	1.0	1.0	1.0	1.0	1.0
6305221	6305187	6304285	6304267	-	-	PA14_70790	two-component response regulator	162	118	161	113	139	158	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9609260512658285	1.0	1.0	1.0	1.0	1.0	1.0
6306034	6306034	6305306	6305250	-	phoU	PA14_70800	phosphate uptake regulatory protein PhoU	104	108	119	72	81	73	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.7209251625463053	1.0	1.0	0.7605755595261968	1.0	1.0	1.0
6306963	6306963	6306130	6306035	-	pstB	PA14_70810	phosphate transporter ATP-binding protein	46	58	62	40	56	46	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8851422754558553	1.0	1.0	1.0	1.0	1.0	1.0
6308674	6308655	6306979	6306964	-	pstA	PA14_70830	phosphate ABC transporter permease	39	35	50	27	30	24	1.0	1.0	1.0	1.0	0.7484711016009895	1.0	1.0	1.0	0.6760111879410721	0.9331640124433842	1.0	0.22699698464862764	1.0	1.0	1.0
	6310708	6308675	6308675	-	pstC	PA14_70850	membrane protein component of ABC phosphate transporter	15	19	20	12	14	12	1.0	1.0	1.0	1.0	1.0	1.0	0.9778996990742178	1.0	0.5295334921065121	1.0	1.0	0.6264871908221772	1.0	1.0	1.0
	6312102	6311131	6311131	-	-	PA14_70860	hypothetical protein	28	42	31	19	29	18	1.0	1.0	0.8353029563553505	1.0	0.6480538183597291	1.0	0.08909511599887375	1.0	0.01670784538748658	1.0	1.0	0.4715010771767722	1.0	1.0	0.7355042827884642
6312629			6312498	-	-	PA14_70870	5S ribosomal RNA	10	10	26	10	5	2	1.0	0.16881053446020483	1.0	0.42689200369813374	1.8862671772297095E-22	0.04935744526791467	1.0	1.0	1.8452158812367977E-21	0.05047420995050695	2.3996616906994704E-9	5.99311803258687E-168	1.0	1.8067137162956929E-22	1.625204388549358E-4
6315656			6312766	-	-	PA14_70880	23S ribosomal RNA	612	872	726	418	753	121	1.0	1.0	1.0	1.0	0.018037243858632226	1.0	1.0	1.0	1.9303853009064123E-6	1.0	1.0	4.3459911240916404E-4	1.0	0.5492724129839957	3.029893779276722E-4
6315958			6315886	-	-	PA14_70890	Ala tRNA	696	956	932	643	489	240	1.0	1.0	1.0	1.0	3.2294560935970635E-4	1.0	1.0	1.0	1.576157151393013E-9	1.0	0.8170255572481464	5.413892219421423E-9	1.0	0.0015136002163422704	0.10776275973280722
6316063			6315990	-	-	PA14_70900	Ile tRNA	710	1071	928	568	435	216	1.0	1.0	1.0	1.0	6.320202656095631E-6	1.0	0.6780157534873121	0.41381838623685424	1.1436051784569172E-16	1.0	0.5308303297290718	7.951366141242058E-12	1.0	0.0019024287834935789	0.10776275973280722
6317654			6316129	-	-	PA14_70910	16S ribosomal RNA	237	360	900	310	553	68	1.0	0.5480577489495398	1.0	1.0	0.04581362053305326	1.0	1.0	1.0	4.186040516996404E-6	1.0	1.0	9.440750091889172E-56	1.0	4.888432655408717E-4	5.109859406014176E-17
	6319545	6318229		-	-	PA14_70920	major facilitator transporter	22	20	19	18	18	17	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9557472991682663	1.0	1.0	1.0	1.0	1.0	1.0
6319833	6319833	6320237	6320282	+	-	PA14_70930	hypothetical protein	121	149	111	113	100	98	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.5975229423259387	1.0	1.0	1.0	1.0	1.0	1.0
6321973	6321968	6320283	6320283	-	betA	PA14_70940	choline dehydrogenase	143	98	82	68	93	102	1.0	1.0	0.7317410609573589	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6323586	6323576	6322104	6322023	-	betB	PA14_70950	betaine aldehyde dehydrogenase	339	264	224	229	346	351	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6324241	6324230	6323637	6323587	-	betI	PA14_70970	transcriptional regulator BetI	322	181	268	219	284	347	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.8377612906718599	1.0	1.0	1.0	1.0	1.0	1.0
	6324563	6326113		+	betT1	PA14_70980	choline transporter BetT	13	6	5	9	6	12	0.05276976963523689	0.006771418879097284	0.8405527785677097	0.15236775408917702	1.0	1.0	1.0	1.0	0.11693145345394364	0.7962981029209503	1.0	0.014672682994830906	1.0	1.0	0.5391169488513978
6327511	6327508	6326330	6326328	-	-	PA14_71000	lycine betaine/L-proline ABC transporter, ATP-binding subunit	75	82	68	76	75	91	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9941338349082152	1.0	1.0	1.0	1.0	1.0	1.0
6328369	6328351	6327512	6327512	-	-	PA14_71020	BC-type proline/glycine betaine transport system, permease component	53	56	48	50	54	53	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6329384	6329331	6328393	6328393	-	-	PA14_71030	hypothetical protein	86	78	82	74	74	87	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9941338349082152	1.0	1.0	1.0	1.0	1.0	1.0
	6329795	6331171		+	sdaB	PA14_71060	L-serine dehydratase	6	6	8	7	6	8	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9673721253558536	1.0	1.0	1.0	1.0	1.0	1.0
6331592	6331592	6332695	6332695	+	-	PA14_71070	AraC family transcriptional regulator	69	75	66	71	66	78	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6333118	6333118	6332741	6332696	-	-	PA14_71080	hypothetical protein	94	99	86	86	76	112	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9967895096763008	1.0	1.0	1.0	1.0	1.0	1.0
6334151	6334151	6333258	6333119	-	-	PA14_71090	LysR family transcriptional regulator	21	24	22	25	17	21	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9894238883254006	1.0	1.0	1.0	1.0	1.0	1.0
6334259	6334259	6335326		+	-	PA14_71100	hypothetical protein	9	7	5	15	17	14	1.0	0.37528760207592743	1.0	0.5021324992317913	1.0	1.0	0.14276519957355588	0.024311800920364467	0.16873492101084678	1.740716829735943E-4	1.0950612646714593E-6	5.110640695544418E-4	1.0	1.0	1.0
	6336265	6335270		-	-	PA14_71110	lipolytic protein	2	1	1	3	3	2	0.8318071228464758	0.935554602781668	1.0	1.0	0.5176281726513249	1.0	0.3301103556555685	0.4992646190999461	0.9967895096763008	0.2218087364453718	0.19848255419861668	1.0	1.0	0.11338596763387447	0.13220406774821084
	6336750	6336271		-	-	PA14_71120	hypothetical protein	4	4	2	3	3	1	1.0	0.3235009062957622	1.0	1.0	7.591934694953617E-4	0.28440279890070763	1.0	1.0	1.3686880824422904E-4	0.6184954899312534	1.0	0.8514682418977916	1.0	0.002703478257346049	0.025654180598351443
	6337766	6336801		-	-	PA14_71140	3-hydroxybutyryl-CoA dehydrogenase	1	2	1	2	1	2	0.5034139918002213	1.0	0.8441350908099868	1.0	1.0	0.13101541899610455	1.0	0.9314431915969676	0.5463998534794098	0.43433722405452313	1.0	1.0	1.0	1.0	1.0
	6338701	6337817		-	-	PA14_71150	hypothetical protein	1	1	1	1	1	0	1.0	1.0	0.08845754727482001	1.0	0.14078049426525932	0.5155066208099702	0.01844469706606542	1.0	0.015858925560676838	1.0	1.0	1.0	1.0	1.0	1.0
	6339712	6338774		-	-	PA14_71160	hypothetical protein	5	4	4	5	5	5	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6339923	6339923	6340933		+	-	PA14_71170	AraC family transcriptional regulator	29	28	23	37	31	29	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
	6342017	6340863		-	-	PA14_71180	acetylornithine deacetylase	24	23	20	24	20	23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
	6342748	6342074		-	-	PA14_71190	hypothetical protein	7	5	5	6	6	5	1.0	1.0	1.0	1.0	0.9274059410428453	1.0	1.0	1.0	0.9926019326177499	1.0	1.0	1.0	1.0	1.0	1.0
	6343184	6342762		-	-	PA14_71200	YjgF family translation initiation inhibitor	7	5	5	5	5	6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.994974049235199	1.0	1.0	1.0	1.0	1.0	1.0
	6344536	6343184		-	-	PA14_71210	hypothetical protein	6	6	6	7	6	7	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6346302	6346302	6344830	6344730	-	cls	PA14_71220	cardiolipin synthetase	49	49	54	62	47	48	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
	6346455	6346925		+	-	PA14_71230	hypothetical protein	18	18	14	21	21	19	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9958932015506519	1.0	0.7546804206310835	1.0	1.0	1.0	1.0
6347101	6347147	6348124	6348250	+	-	PA14_71240	hypothetical protein	28	28	24	28	26	30	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
	6348251	6348781		+	-	PA14_71250	hypothetical protein	11	10	11	10	6	13	1.0	1.0	1.0	0.31057137286841124	1.0	1.0	1.0	1.0	0.9644322707763724	1.0	0.5500643622099871	1.0	1.0	1.0	0.10945827910424984
	6348797	6350857		+	-	PA14_71260	FMN oxidoreductase	16	18	17	17	17	19	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
	6350959	6352920		+	-	PA14_71280	ferredoxin	11	10	10	12	11	13	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
	6353285	6354271		+	-	PA14_71300	electron transfer flavoprotein alpha subunit	9	7	8	8	9	10	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9353860800913462	1.0	1.0	1.0	1.0	1.0	1.0
	6354307	6355080		+	-	PA14_71310	hypothetical protein	5	4	4	4	4	6	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9644322707763724	1.0	1.0	1.0	1.0	1.0	1.0
6355127	6355205	6355774	6355781	+	-	PA14_71320	hypothetical protein	24	23	18	24	20	24	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6355782	6355782	6355988	6356016	+	-	PA14_71330	transcriptional regulator	24	14	20	20	25	20	0.6256589129298514	1.0	0.9506189352044233	1.0	1.0	1.0	1.0	1.0	0.9632190801148409	1.0	1.0	1.0	1.0	1.0	1.0
	6356020	6356424		+	-	PA14_71340	hypothetical protein	14	11	12	12	10	11	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9955915553035619	1.0	1.0	1.0	1.0	1.0	1.0
6356425	6356438	6356671		+	-	PA14_71350	hypothetical protein	22	18	20	21	20	18	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9967895096763008	1.0	1.0	1.0	1.0	1.0	1.0
	6356668	6357000		+	-	PA14_71360	hypothetical protein	27	24	29	21	21	23	1.0	1.0	0.9714893286801837	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
	6356997	6357287		+	-	PA14_71370	hypothetical protein	128	100	122	113	118	127	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6357464	6357460	6357284		-	-	PA14_71380	hypothetical protein	463	394	484	485	459	533	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9866686990263908	1.0	1.0	1.0	1.0	1.0	1.0
6358030	6358025	6357465	6357465	-	-	PA14_71390	hypothetical protein	302	244	272	245	270	289	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9870886244440817	1.0	1.0	1.0	1.0	1.0	1.0
6358309	6358262	6358152	6358083	-	-	PA14_71400	hypothetical protein	67	53	72	46	39	56	1.0	1.0	0.39414055859081204	0.19537739719970837	0.9639790158944372	1.0	1.0	1.0	0.9941338349082152	0.6506550631795758	0.26862072018740196	1.0	1.0	1.0	1.0
	6359599	6358310		-	-	PA14_71410	ring hydroxylating dioxygenase, alpha-subunit	14	17	15	13	14	15	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9898983397887358	1.0	1.0	1.0	1.0	1.0	1.0
	6360027	6361127		+	-	PA14_71420	ferredoxin	12	13	13	16	13	14	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9958932015506519	1.0	1.0	1.0	1.0	1.0	1.0
6363572	6363562	6361121		-	-	PA14_71430	hypothetical protein	53	50	51	57	48	47	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9840556924105633	1.0	1.0	1.0	1.0	1.0	1.0
6366017	6366007	6364967	6364967	-	ltaA	PA14_71440	low specificity l-threonine aldolase	57	84	50	42	61	47	1.0	1.0	1.0	1.0	1.0	1.0	0.6400387716344502	1.0	0.46767839764844443	1.0	1.0	1.0	1.0	1.0	1.0
6366732	6366732	6366091	6366061	-	-	PA14_71450	hypothetical protein	31	38	35	33	36	26	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.601433147597489	1.0	1.0	1.0	1.0	1.0	1.0
6366948	6366948	6368201	6368286	+	glyA1	PA14_71460	serine hydroxymethyltransferase	34	49	40	56	41	53	1.0	1.0	0.7259182235248722	1.0	0.9244303683300192	1.0	1.0	1.0	0.9941338349082152	1.0	1.0	1.0	1.0	1.0	1.0
	6368287	6369537		+	soxB	PA14_71470	sarcosine oxidase beta subunit	10	10	9	11	8	13	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
	6369631	6369951		+	soxD	PA14_71490	sarcosine oxidase delta subunit	6	5	3	6	3	5	1.0	0.28913996111405	1.0	0.37705160794643994	1.0	0.9164672467814863	1.0	1.0	0.9903226631520243	0.36442462619847704	1.0	0.7116103647568791	1.0	1.0	1.0
	6369948	6372965	6372965	+	soxA	PA14_71500	sarcosine oxidase alpha subunit	19	17	17	19	15	23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
	6373059	6373694		+	soxG	PA14_71510	sarcosine oxidase gamma subunit	15	19	17	17	16	23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
6373744	6373744	6374601	6374601	+	purU2	PA14_71530	formyltetrahydrofolate deformylase	13	13	15	15	16	23	1.0	1.0	1.0	1.0	0.9611716624895126	1.0	1.0	1.0	0.7394050853145883	1.0	1.0	0.9726565997044827	1.0	1.0	1.0
	6374808	6376007		+	fdhA	PA14_71560	glutathione-independent formaldehyde dehydrogenase	17	16	16	17	15	23	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9531098971916475	1.0	1.0	1.0	1.0	1.0	1.0
6376091	6376091	6377047	6377099	+	-	PA14_71570	hypothetical protein	62	59	67	53	68	61	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9903226631520243	1.0	1.0	1.0	1.0	1.0	1.0
